id_producto,id_categoria
3031,1
694,6
432,6
3422,7
3160,7
2723,6
2764,7
3935,3
724,6
3324,7
2928,7
4227,3
3965,3
3266,2
3703,3
626,6
230,6
1226,1
1005,2
3919,8
4053,8
4391,3
3995,3
4432,4
3692,2
3733,3
656,6
1693,2
1431,2
994,1
1472,3
773,2
4520,9
4124,9
3821,8
3425,8
4858,4
4462,4
4159,3
4596,4
4200,4
1688,8
1822,8
727,7
1764,3
1898,3
1502,3
1199,2
4550,9
4888,4
4626,4
4667,5
4230,4
4364,4
1893,9
1153,7
2365,4
1532,3
1666,3
4621,10
4318,9
4359,10
4959,5
4656,4
1923,9
1224,8
2657,4
2261,4
4651,10
4785,10
4389,10
4861,5
1953,9
2087,9
1825,9
2821,4
2425,4
3258,5
2559,4
4815,10
123,3
164,4
2816,10
2117,9
2554,10
2251,9
3329,6
153,3
328,4
3242,10
2980,10
3755,6
3359,6
2922,5
544,9
323,10
3697,1
20,9
3435,1
3010,10
2614,10
3389,6
3523,6
2690,5
615,10
749,10
3727,1
91,10
3861,1
3465,1
1087,5
691,5
825,5
388,4
3553,6
1630,1
3886,7
3583,6
4020,7
547,10
4358,2
4795,3
4492,2
4096,2
1718,6
1322,6
885,5
1019,5
1794,1
1398,1
4050,7
4487,8
4522,2
1352,6
2086,1
1824,1
1562,1
4779,8
4080,7
4517,8
4989,3
1778,6
2256,8
2215,7
1557,7
2157,2
1854,1
4984,9
2583,2
3020,3
2321,2
1925,2
4752,9
2974,8
2316,8
2013,7
2054,8
2450,8
3050,3
2526,3
14,7
148,7
352,2
527,3
90,2
3045,9
2742,8
2783,9
2818,3
3255,4
2952,3
2556,3
44,7
178,7
219,8
557,3
3343,9
2947,9
3285,4
3023,4
511,8
249,8
983,3
1024,4
284,2
3676,10
3373,9
3414,10
3111,9
4148,5
3449,4
3490,5
978,9
1112,9
3840,10
3141,9
3182,10
4440,5
4178,5
3782,5
1008,9
1142,9
4557,1
443,8
880,9
4295,1
1521,5
781,3
1218,4
4511,6
4208,5
3550,5
1475,10
1172,9
1213,10
4983,1
1685,5
1248,4
986,4
4675,6
1639,10
4355,1
4885,1
1977,5
4443,6
4880,7
1669,10
4956,2
4519,1
1745,5
1879,5
2258,1
2870,6
2608,6
2346,6
1909,5
2946,1
2987,2
2725,2
289,1
2941,7
2638,6
2376,6
1980,6
3017,2
2714,1
2318,1
3151,2
377,6
453,1
3542,8
3105,7
2843,7
2447,7
3443,2
3484,3
3181,2
3618,3
920,2
221,1
2873,7
2477,7
3310,8
3514,3
3648,3
612,7
1212,2
1346,2
950,2
647,1
3206,8
3340,8
4115,4
3678,3
3812,3
904,7
205,6
718,2
4069,9
4203,9
3807,9
3370,8
4145,4
1109,8
672,7
806,7
1447,3
1144,2
1185,3
748,2
1581,3
4536,10
4099,9
3837,9
4274,10
1098,7
1535,8
1139,8
1273,8
1174,2
3867,9
4304,10
1868,9
1565,8
1344,9
1245,3
1682,4
4730,10
4072,10
4544,5
2073,10
1770,9
2108,4
2062,9
2837,5
2441,5
2575,5
139,4
2529,10
2133,10
3304,6
3042,6
268,10
6,10
3776,1
565,4
41,4
2431,10
3031,5
3509,7
2810,6
298,10
3847,2
770,5
333,4
3801,7
3539,7
3102,6
724,10
66,10
3877,2
4011,2
3312,1
1179,1
4227,7
3965,7
3569,7
492,10
4303,2
3907,2
4041,2
3645,2
3779,2
1267,6
871,6
1605,1
1343,1
1081,1
4432,8
3337,7
4770,3
4508,3
1734,7
1035,6
2072,2
1507,1
4462,8
4066,8
3763,7
4200,8
2160,7
1502,7
2236,2
1840,2
1974,2
4364,8
4568,3
4306,3
1928,7
2569,3
2703,3
2657,8
2261,8
2395,8
1999,8
1696,7
1737,8
2774,4
2034,2
4727,9
4803,4
2862,9
1767,8
2763,3
2501,3
2193,8
3230,4
2706,4
532,3
8,3
2922,9
2264,9
3435,5
3132,4
661,9
358,8
1133,4
737,4
38,3
2690,9
3727,5
3599,5
3978,1
1204,5
464,3
3157,10
4328,6
3495,5
3932,6
3629,5
3670,6
1292,10
896,10
4404,1
4008,1
1193,4
1630,5
1234,5
931,4
4399,7
3700,6
1584,10
926,10
1060,10
664,10
4038,1
961,4
1398,5
1002,5
4691,7
4429,7
4563,7
4126,6
956,10
1090,10
4901,2
4464,1
1865,6
2599,1
4459,7
4931,2
4535,2
4669,2
1895,6
1633,6
3066,2
1971,1
4757,7
2624,7
2321,6
1925,6
2962,2
2659,1
2438,2
60,6
2829,8
2392,7
2130,7
3167,3
2864,2
2468,2
2905,3
352,6
90,6
527,7
428,1
469,2
3517,8
2818,7
2422,7
2859,8
2597,8
3634,4
2894,2
423,7
120,6
161,7
1029,2
3588,9
3326,9
3623,3
3798,4
3099,3
1024,8
191,7
3752,9
3490,9
4090,4
4224,4
3828,4
1450,8
1392,3
693,2
827,2
868,3
3782,9
3386,9
4295,5
1993,4
898,3
4511,10
4645,10
3550,9
4587,5
4762,6
4022,4
1551,9
1248,8
1685,9
2285,4
2023,4
1627,4
1586,3
1761,4
1365,4
4279,10
4413,10
4017,10
2018,10
1715,9
1057,9
4868,1
2356,5
2053,4
4781,5
4519,5
2048,10
1745,9
1524,10
2782,5
2258,5
1821,4
4590,6
2212,10
1950,10
1554,10
4928,1
2550,5
2725,6
1892,5
3459,1
2242,10
1980,10
3017,6
2318,5
377,10
3530,2
3093,1
2831,1
715,5
3618,7
2785,6
11,10
3822,2
145,10
2861,1
483,5
524,6
1258,1
862,1
3648,7
3986,2
4027,3
3328,2
991,7
554,6
892,1
1026,1
3981,8
3678,7
205,10
1283,7
1417,7
980,6
718,6
1755,2
1493,2
1190,1
4407,8
4145,8
3487,8
3784,2
3959,3
1447,7
1785,2
1523,2
1960,3
4478,9
4175,8
4216,9
4612,9
4251,3
1477,7
1611,7
1215,7
4380,9
4980,4
2340,8
2381,9
1944,8
2078,8
1420,8
2678,3
2020,3
2154,3
1758,3
4806,9
4410,9
4544,9
4748,4
4882,4
2370,8
2545,9
1846,8
2446,3
2487,4
2924,5
4877,10
2837,9
2441,9
2575,9
2616,10
2138,8
2179,9
2913,4
3350,5
2954,5
139,8
215,3
3304,10
2209,9
2343,9
3380,5
3118,5
210,9
816,4
117,3
3847,6
374,9
508,9
3923,1
3102,10
2840,10
3877,6
3312,5
538,9
142,9
3953,1
276,9
3691,1
1313,5
480,4
614,4
1692,1
3645,6
4082,7
3779,6
1267,10
1005,10
4379,1
4420,2
3983,1
4158,2
1605,5
2118,1
1722,1
4374,7
4508,7
4112,7
3675,6
3809,6
3850,7
1035,10
4846,2
4450,2
4584,2
4188,2
2072,6
1373,5
2148,1
1886,1
4841,8
4975,8
4579,8
4538,7
4276,7
1065,10
4218,2
2143,7
2277,7
1916,1
2050,1
4568,7
4743,8
4644,2
2045,7
1742,6
2645,2
1946,1
4377,8
81,1
122,2
4849,3
2075,7
2413,2
2547,2
2151,2
3200,8
2501,7
2542,8
3538,3
3276,3
3014,3
2618,3
240,7
182,2
316,2
2531,7
2572,8
3009,9
2968,8
2706,8
2310,8
3743,4
3306,3
3347,4
532,7
573,8
707,8
270,7
8,7
346,2
3697,9
2998,8
3435,9
3039,9
2777,9
3074,3
3115,4
999,8
603,8
300,7
341,8
813,3
3768,10
3465,9
4240,5
3803,4
3978,5
1070,9
1239,3
1280,4
977,3
581,3
3536,10
3571,4
4008,5
1630,9
535,8
873,3
1048,4
3700,10
4737,6
4475,6
1264,9
1002,9
4813,1
1998,4
2039,5
1736,4
2173,5
1340,4
1474,4
1078,4
4942,7
4505,6
2127,10
1428,9
1865,10
4977,1
4581,1
2244,6
1504,4
2582,1
1633,10
4611,1
2536,6
2233,5
1837,5
1575,5
2612,1
2746,1
2304,6
3038,1
3213,2
2514,1
2,5
3563,7
3167,7
2730,6
2468,6
3243,2
166,5
807,1
941,1
283,1
3634,8
3931,2
3407,2
895,6
499,6
237,6
971,1
1012,2
313,1
4060,8
3361,7
3402,8
3798,8
2965,7
3699,2
3437,2
3478,3
966,7
1100,7
704,7
1304,2
1001,1
739,1
343,1
3694,8
3869,9
4166,3
3770,3
4207,4
868,7
472,7
1468,2
1206,2
769,1
4161,9
3899,9
3462,8
3596,8
4895,4
3934,3
1597,8
898,7
2069,3
1236,2
840,2
1370,2
4628,10
4325,9
3929,9
4063,9
4401,4
4139,4
1627,8
1761,8
1365,8
1965,3
2099,3
1441,3
4093,9
4868,5
2356,9
4565,4
2094,9
2566,4
2170,4
4956,10
4898,5
2520,9
2124,9
1821,8
1600,9
2858,4
2596,4
2591,10
1892,9
2364,4
27,9
3017,10
2621,10
2318,9
2097,10
3396,6
3530,6
2697,5
2831,5
2435,5
319,9
57,9
3606,1
133,4
2389,10
2861,5
920,10
87,9
4032,1
862,5
996,5
163,4
600,5
297,4
1375,1
292,10
3800,1
892,5
630,5
368,5
1801,1
4057,7
3358,6
4791,2
718,10
4092,1
4529,2
3830,1
1493,6
1056,5
1097,6
835,6
2093,1
1872,2
1569,1
4221,7
4862,3
4163,2
1785,6
1523,6
1127,6
1960,7
1564,7
2164,2
4688,8
4292,8
3855,7
4630,3
4764,3
2252,7
1856,7
1553,6
2328,2
2066,2
1629,1
4759,9
26,1
4794,3
2020,7
1624,7
2230,2
4748,8
4923,9
2225,8
3221,3
2959,3
185,7
302,3
2954,9
2255,8
2989,3
3030,4
2727,3
215,7
256,8
291,2
332,3
2984,9
2722,9
3322,4
3019,3
3060,4
3497,5
3194,4
682,8
286,8
24,8
758,3
362,3
59,2
100,3
496,3
3847,10
3451,10
3148,9
3189,10
3486,4
3527,5
753,9
450,8
491,9
887,9
788,3
3877,10
3615,10
3219,10
3557,5
3691,5
3295,5
917,9
521,9
655,9
1255,4
556,3
3249,10
4286,6
4420,6
3721,5
1780,10
947,9
551,9
4758,1
685,9
1722,5
1157,4
4450,6
1676,10
1414,10
4922,1
2189,6
1886,5
1490,5
1053,4
1182,10
4731,2
2615,6
2219,6
1957,6
1520,5
1654,5
2557,1
2295,1
2429,1
2033,1
4644,6
1608,10
1946,5
2424,7
2121,6
2721,1
2325,1
2063,1
122,6
3112,7
2716,7
2413,6
2454,7
2850,7
2151,6
3188,2
18,6
490,1
4920,8
624,1
2484,7
3352,2
3393,3
2694,2
316,6
258,1
3347,8
2648,7
4081,3
3685,3
3819,3
2986,2
3120,2
1045,7
346,6
387,7
1383,2
987,2
684,1
1121,2
288,1
463,2
3511,8
4111,3
4152,4
3587,3
1116,8
376,6
813,7
4106,9
4240,9
3803,8
3844,9
3541,8
3582,9
3145,8
4578,4
4182,4
4316,4
4357,5
3920,4
3879,3
447,7
884,8
581,7
1484,3
1618,3
1222,3
919,2
3571,8
4008,9
4649,5
3950,4
3688,4
1613,9
914,8
1048,8
652,8
1951,4
1648,3
1252,3
4038,9
4475,10
4376,4
4813,5
4417,5
4114,4
4551,5
2039,9
944,8
1078,8
2377,4
2249,4
1853,4
1416,3
4505,10
4243,10
4581,5
1941,9
1545,9
2145,4
1883,4
4611,5
2274,10
1837,9
1971,9
3008,5
2350,5
2438,10
3079,6
3213,6
2380,5
2776,5
3417,1
3155,1
2468,10
3505,6
3109,6
3243,6
2585,6
73,10
545,5
499,10
4048,2
3349,1
3786,2
3483,1
1012,6
179,5
313,5
4002,7
3478,7
4078,2
3379,1
1304,6
1438,6
1042,6
1380,1
1118,1
4603,8
3770,7
4242,2
3846,2
1072,6
1509,7
1847,2
1981,2
1585,2
1544,1
4237,8
4674,9
3975,8
4971,3
4709,3
4313,3
4750,4
4447,3
4051,3
1976,8
1539,7
1015,7
2273,2
1615,2
1353,2
4663,8
4704,9
4401,8
4005,8
4442,9
4739,3
1965,7
2006,8
1307,7
2478,3
4431,8
4472,9
4210,9
4548,4
2036,8
2945,4
2508,3
4502,9
4636,9
2200,8
1938,8
2713,4
4928,9
4969,10
236,2
15,3
2929,9
3401,4
365,8
4999,10
703,3
307,3
3396,10
3134,10
2831,9
2435,9
3472,5
3606,5
3210,5
3169,4
832,9
133,8
1170,4
908,4
75,3
512,4
3822,10
3560,10
3164,10
3298,10
2861,9
2902,10
3636,5
3677,6
862,9
466,9
903,10
163,8
204,9
600,9
1241,5
938,4
1375,5
3590,10
3969,6
3666,5
3270,5
3404,5
933,10
234,9
4441,1
1271,5
4395,6
4436,7
963,10
1097,10
4209,1
1173,5
1948,1
4996,7
4600,7
1127,10
731,10
865,10
4676,2
1902,6
1599,5
1640,6
2374,1
1716,1
4368,7
4840,2
2328,6
1932,6
2369,7
1629,5
2707,2
4794,7
4398,7
4736,2
2358,6
2096,6
2737,2
2871,2
97,6
173,1
2866,8
2563,7
3338,3
302,7
203,1
640,2
337,1
2593,7
2634,8
2669,2
728,7
804,2
408,2
3322,8
3497,9
3194,8
3835,4
1195,8
799,8
362,7
100,7
834,2
875,3
438,2
3789,9
3224,8
3562,3
1266,9
526,7
567,8
1563,3
864,2
4390,10
3691,9
3633,4
1692,9
597,8
1593,3
1634,4
3983,9
3721,9
3762,10
4799,6
4496,5
4100,5
3838,5
1326,9
1763,10
2060,4
1664,4
1402,4
1536,4
4054,10
4829,6
4264,5
1053,8
1828,4
4597,6
4731,6
1520,9
1957,10
1124,9
4935,1
2557,5
2691,5
2732,6
2295,5
1987,10
2121,10
1725,10
2721,5
3158,6
2762,6
3100,1
23,4
152,10
3002,1
2606,1
228,5
1003,1
2956,6
3294,1
957,6
561,6
1033,1
3726,8
3423,7
2986,6
4064,3
3761,2
4198,3
3499,2
1197,1
801,1
4152,8
3191,7
4490,3
4624,3
3791,2
3529,2
3663,2
1454,7
359,6
889,6
493,6
1926,2
831,1
4182,8
3920,8
3658,8
4654,3
4695,4
4258,3
1222,7
1356,7
960,7
1997,3
1694,2
1298,2
1036,2
3950,8
4387,9
4084,8
4859,4
1252,7
1386,7
1427,8
2027,3
1765,3
1462,2
4114,8
4452,3
4493,4
4930,5
2377,8
4627,4
2115,8
1853,8
1457,8
2453,3
2494,4
2191,3
1795,3
1929,3
4843,9
4884,10
4581,9
4185,9
4960,5
2448,9
2582,9
1883,8
2320,9
1924,9
2524,4
2658,4
2221,3
1959,3
4914,10
356,3
4990,5
2612,9
2216,9
2350,9
2688,4
2822,4
2426,4
48,8
386,3
427,4
2817,10
1984,9
2514,9
3417,5
3155,5
2718,4
2852,4
2893,5
381,9
515,9
119,9
719,4
853,4
591,4
3109,10
3243,10
2847,10
3185,5
2882,4
3319,5
586,10
149,9
4094,1
883,4
487,4
924,5
662,5
225,4
3273,10
2877,10
4048,6
4089,7
3390,6
1012,10
354,10
4124,1
3466,1
954,5
1088,5
4515,7
3682,6
3379,5
3420,6
3857,7
1042,10
384,10
4591,2
4195,2
3758,1
4154,1
1118,5
722,5
1555,6
856,5
1893,1
4545,7
3846,6
3450,6
4621,2
4225,2
4359,2
1847,6
1451,6
1585,6
2057,1
1661,1
4313,7
4750,8
3917,7
4447,7
4785,2
2052,7
1749,6
1353,6
2349,1
2087,1
1691,1
4646,8
4343,7
4518,8
4815,2
4856,3
2478,7
2519,8
1779,6
1820,7
2158,2
4810,8
118,1
2508,7
2945,8
2549,8
1850,7
2584,2
4974,8
189,2
3016,9
2276,7
2713,8
2317,8
3313,3
2917,3
3051,3
277,7
353,2
3442,9
3046,9
2347,8
3384,4
2819,3
744,8
3472,9
2773,8
3210,9
3548,4
3985,5
75,7
209,7
850,3
3939,10
3374,9
2978,9
4411,5
3578,4
3712,4
1375,9
542,8
938,8
676,8
1713,4
1014,3
1055,4
3969,10
3404,9
3445,10
4045,5
1009,9
706,8
4558,1
1743,4
1347,4
4133,10
3737,10
3871,10
3475,10
4774,6
4908,6
4250,6
1738,10
1872,10
1511,4
4979,7
4676,6
4018,6
1506,10
1203,9
1244,10
4706,6
2707,6
2841,6
2008,5
1612,5
2142,5
2783,1
4736,6
4911,7
1700,10
2737,6
2475,6
2912,7
2172,5
2609,6
2213,6
97,10
2813,1
214,6
552,1
2505,6
2639,6
2680,7
127,10
2977,1
2715,1
203,5
244,6
978,1
582,1
320,1
3630,7
3368,7
2972,7
2710,7
3007,1
3485,3
3048,2
3182,2
2786,2
711,7
408,6
12,6
1183,2
746,1
3701,8
3439,8
2740,7
4173,3
1137,7
1079,2
1609,2
776,1
1213,2
951,2
4302,9
3906,9
3603,8
3166,7
3545,3
4075,3
3679,3
1301,7
905,7
1377,2
4070,9
3237,8
4146,4
1634,8
1372,8
2106,3
1011,2
4362,9
4496,9
3838,9
4572,4
4176,4
2060,8
1664,8
1402,8
1536,8
2177,4
1740,3
1437,2
1478,3
4130,9
4643,5
2265,9
1566,8
2603,4
2341,4
1508,3
4335,10
2628,10
2063,9
140,4
2530,10
3567,6
228,9
4039,1
3381,1
607,5
2560,10
2694,10
3731,6
3335,6
2898,5
3032,5
957,10
561,10
695,10
299,10
4110,2
3673,1
3807,1
596,4
4064,7
3761,6
4198,7
3802,7
3103,6
725,10
329,10
4140,2
463,10
4274,2
3441,1
1104,6
405,5
1442,1
3791,6
3832,7
4228,7
4269,8
3966,7
4170,2
3867,1
3908,2
3646,2
1530,6
1210,1
4299,8
3862,7
3996,7
1735,7
2073,2
1770,1
4329,8
4067,8
4539,3
2027,7
1631,7
2161,7
1765,7
2499,2
2540,3
1800,1
1841,2
2237,2
4493,8
4627,8
4831,3
4965,3
4569,3
1533,7
2133,2
2570,3
1871,2
2005,2
4960,9
268,2
2658,8
2221,7
1959,7
3037,4
2338,3
222,7
1,8
4990,9
339,3
2729,9
2030,8
3067,4
3201,4
2368,3
293,8
427,8
765,3
369,3
2759,9
2893,9
3097,4
3231,4
719,8
795,3
970,4
3488,10
2923,9
2527,9
3960,5
4094,5
2865,4
487,8
225,8
662,9
1262,4
697,3
301,3
3256,10
3786,10
4124,5
3466,5
1350,9
954,9
1088,9
255,8
692,9
4503,1
1688,4
1030,4
1164,4
3682,10
3420,10
4154,5
3758,5
4195,6
1118,9
722,9
1159,10
460,9
4667,1
1456,4
1497,5
3450,10
4883,6
4662,7
3963,6
1189,10
927,10
4697,1
4301,1
1923,5
1527,5
1224,4
4954,7
4651,6
4692,7
4389,6
4430,7
1615,10
1219,10
4331,1
2128,6
2332,1
2466,1
2204,1
4460,7
4798,2
1721,5
235,1
2887,7
1792,6
3225,2
3359,2
2963,2
2264,1
399,1
3092,8
2655,7
2993,2
2690,1
3127,2
3168,3
394,7
91,6
691,1
429,1
33,1
167,1
3780,8
3122,8
2860,8
3460,3
3198,3
383,6
424,7
820,7
121,6
1158,2
459,1
500,2
3851,9
3286,8
3927,4
3624,3
3228,3
850,7
192,7
530,2
1060,2
3881,9
3619,9
3753,9
3357,9
4353,4
3957,4
3695,4
921,8
1055,8
1655,3
4348,10
3649,9
4820,5
4121,4
1085,8
1860,4
1161,3
4774,10
4512,10
4116,10
4250,10
3947,9
4984,5
4151,4
4326,5
2210,9
1814,9
1511,8
1552,9
1948,9
1249,8
2327,5
2024,4
4018,10
4752,5
1978,9
1582,9
1716,9
1320,9
2316,4
1920,4
2357,5
4782,5
2445,10
3045,5
4899,1
2084,4
85,4
2737,10
2079,10
2213,10
1817,10
3250,6
2854,6
2551,5
80,10
2289,5
3588,1
3722,1
290,5
3280,6
2581,5
640,10
244,10
3752,1
3490,1
3094,1
716,5
58,5
3747,7
3485,7
408,10
4219,2
3386,1
3782,1
1008,5
484,5
1125,1
3911,7
3212,6
438,10
4249,2
4290,3
176,10
1079,6
1254,7
817,6
951,6
1551,1
1155,1
4378,8
3545,7
3941,7
468,10
4716,3
4279,2
4320,3
4454,3
4017,2
1680,7
847,6
1756,2
923,1
1057,1
4408,8
3750,8
4350,3
4787,4
4047,2
4088,3
4484,3
1972,7
1448,7
4042,8
4479,9
4514,3
2177,8
1740,7
1915,8
1082,7
2253,3
1950,2
4905,9
4509,9
4643,9
2207,8
2679,3
2283,3
2720,4
2417,3
2021,3
243,2
22,3
2674,9
2371,8
3012,4
3146,4
2750,4
2313,3
314,3
4878,10
186,3
2401,8
2442,9
2180,9
3176,4
3217,5
3613,5
2477,3
2518,4
402,8
181,9
216,3
3305,10
3643,5
2985,5
607,9
211,9
683,4
380,3
4110,6
3277,5
899,9
3149,5
1074,10
241,9
771,9
375,9
4186,1
975,4
1109,4
3103,10
4274,6
3575,5
667,9
1104,10
4478,1
4216,1
4653,2
1139,4
743,4
1180,5
4607,7
4170,6
3646,6
1134,10
4642,1
4380,1
1868,5
1647,6
1985,1
4771,7
4375,7
4072,6
4451,2
2149,1
4801,7
4842,8
4877,2
1707,6
2144,7
1841,6
2482,2
2179,1
2616,2
4907,2
4948,3
2133,6
2174,7
2308,7
2908,2
2512,2
4902,8
210,1
344,1
4978,3
3037,8
2600,7
2076,7
3072,2
3113,3
2676,2
2414,2
339,7
36,6
77,7
3067,8
2502,7
3143,3
503,7
841,2
579,2
142,1
3493,8
3272,9
2573,8
4006,4
3569,3
970,8
271,7
912,3
213,2
347,2
3261,8
2865,8
4298,4
3640,4
3378,4
563,7
1000,8
604,8
301,7
942,3
3728,9
4165,10
3769,10
3332,9
3070,9
4066,4
634,8
768,8
372,8
1543,4
1240,3
4061,10
4533,5
4271,5
1235,9
1835,4
1573,4
1311,4
3829,10
5000,6
4301,5
4738,6
1964,10
2302,5
1603,4
2040,5
1737,4
4331,5
1994,10
1732,10
1295,9
2332,5
2204,5
1767,4
2158,10
1721,9
2496,5
2100,5
101,5
2188,10
3225,6
3400,7
2567,6
2305,6
2643,1
2777,1
3,5
778,1
2993,6
3168,7
2335,6
295,5
167,5
1070,1
3064,7
3932,2
3973,3
3536,2
3274,2
1158,6
500,6
63,5
1496,1
1234,1
1275,2
972,1
3927,8
4399,3
3566,2
4003,3
1229,7
1363,7
664,6
1264,1
1043,2
4353,8
3695,8
4429,3
1655,7
1131,7
735,7
1731,2
1469,2
1032,1
3725,8
3859,8
4238,4
1423,7
1027,7
1802,3
1499,2
1103,2
4850,9
4588,9
4629,10
4151,8
4326,9
3930,9
4967,5
4664,4
2152,8
2228,3
4356,9
4997,5
2223,9
2357,9
2095,9
55,8
131,3
2824,10
2859,4
2463,4
2900,5
4853,10
3116,10
3250,10
2551,9
2155,9
2592,10
2289,9
3326,5
2889,4
115,8
290,9
191,3
3280,10
2581,9
3018,10
2360,10
3094,5
582,9
623,10
4131,1
3869,1
1095,5
658,4
396,4
2786,10
4085,6
3427,6
3124,5
1049,10
350,9
787,10
4161,1
88,9
4156,7
3457,6
1079,10
817,10
4063,1
1592,6
893,5
2064,1
3621,6
4058,7
847,10
4792,2
4134,2
2018,6
1622,6
1756,6
1360,6
2094,1
1698,1
2135,2
4350,7
1011,10
4822,2
2048,6
2089,7
1349,5
1390,6
1524,6
4951,8
4293,8
2515,7
2253,7
1857,7
1595,7
2853,2
1892,1
4661,3
2586,8
2283,7
1887,7
2324,8
1625,7
3058,3
2796,3
22,7
57,1
98,2
3088,3
2692,3
3222,3
2389,2
2564,3
448,7
390,2
128,2
2914,8
2518,8
3689,4
2856,3
3293,4
478,7
82,7
857,3
991,3
595,3
3247,9
3381,9
2548,8
3585,4
3719,4
3323,4
3061,4
945,8
683,8
1283,3
584,2
3277,9
3452,10
4052,5
4186,5
3528,5
975,8
1016,9
317,8
451,8
1354,4
789,3
4140,10
3220,10
4216,5
1442,9
743,8
1122,4
819,3
1420,4
1939,10
4923,1
4527,1
2411,5
2149,5
1491,5
1707,10
1841,10
4819,1
2482,6
2616,6
1783,5
2820,1
2954,1
1871,10
2908,6
2209,5
2250,6
2646,6
2384,6
2984,1
3421,2
3375,7
2979,7
2717,7
3451,2
2752,1
281,6
415,6
753,1
3446,8
3580,8
2485,7
2957,2
445,6
49,6
783,1
521,1
259,1
3476,8
3173,7
3948,3
475,6
213,6
650,7
347,6
1250,2
988,2
685,1
3640,8
4077,9
4112,3
4153,4
3716,3
942,7
1379,8
680,7
418,7
1851,3
1455,3
1018,2
4503,9
3804,8
3746,3
1368,7
1409,8
1106,7
844,7
1485,3
1223,3
4137,9
3834,8
3875,9
4912,5
4609,4
4347,4
3951,4
1835,8
1876,9
1439,8
2348,4
1515,3
1649,3
4418,5
2040,9
1207,8
2640,4
1679,3
4331,9
4844,5
4448,5
2332,9
1674,9
1808,9
2845,5
1884,4
2799,10
3271,5
2875,5
2176,4
2310,4
3388,1
2963,10
2305,10
3039,5
2643,5
3080,6
3814,1
3156,1
603,4
778,5
341,4
2335,10
3768,6
732,10
336,10
470,10
3844,1
3582,1
546,5
3973,7
3274,6
500,10
838,5
1351,1
4265,7
3566,6
530,10
4475,2
3642,1
1567,6
1701,6
1305,6
606,5
2039,1
1777,1
1119,1
3637,7
1772,7
1073,6
2110,2
1807,1
1848,2
1545,1
4896,8
4937,9
4500,8
4238,8
4972,3
4314,3
2198,7
1499,6
1540,7
1837,1
1878,2
2315,3
2228,7
2269,8
1704,7
2741,3
1908,2
4694,8
4473,9
2695,8
2433,8
2037,8
2375,3
2509,3
4899,9
2539,3
540,3
2493,8
2930,9
2668,9
3705,5
3268,4
232,8
704,3
3094,9
2698,9
4131,5
3735,5
3869,5
3036,4
658,8
262,8
437,9
1171,4
338,3
3124,9
4161,5
4202,6
3462,4
3899,5
3503,5
1125,9
426,8
1463,4
764,3
939,4
543,4
3591,10
3667,5
1592,10
1196,10
1330,10
893,9
631,9
3621,10
4658,6
4396,6
923,9
4210,1
2135,6
1436,5
2473,1
4729,7
4426,6
4863,7
4939,2
4502,1
2427,6
4636,1
1466,5
1903,6
1600,5
2503,1
2637,1
2241,1
1979,1
4631,7
4969,2
4707,2
2632,7
2970,2
3104,2
2708,2
2271,1
2662,7
2796,7
2400,7
1963,6
2097,6
3000,2
3134,2
3175,3
2435,1
360,6
40,1
3129,8
2389,6
2826,7
2430,7
2564,7
2168,7
3467,3
3164,2
2768,2
390,6
466,1
70,1
3159,8
2856,7
2460,7
3893,3
3631,3
1329,2
933,2
1067,2
671,2
4098,4
759,7
363,7
1097,2
701,2
835,2
4186,9
3790,9
3528,9
4524,4
1354,8
1488,8
830,8
1127,2
731,2
906,3
4653,10
3820,9
4257,10
3954,9
3558,9
4554,4
3896,4
1122,8
1559,9
819,7
860,8
1856,3
2031,4
1198,3
1594,3
4683,10
3984,9
4322,4
3926,4
1548,8
1927,4
4789,5
4830,6
4527,5
2452,10
1619,9
2056,10
1753,9
1695,4
1829,4
4860,6
4994,6
2086,10
1783,9
1387,9
4890,6
2384,10
2588,5
327,5
24,4
2752,5
415,10
2869,1
1266,1
3219,6
445,10
3598,2
3161,1
3336,2
958,6
125,5
259,5
3552,7
3686,7
3028,7
4286,2
4024,2
3628,2
4461,3
1250,6
551,5
592,6
726,6
1763,2
1064,1
3320,7
4753,3
4491,3
4229,3
1851,7
622,6
756,6
1228,1
4521,3
4259,3
1747,7
1881,7
1485,7
1223,7
1823,2
2260,3
1299,2
3817,8
4988,4
1515,7
2028,3
1591,2
4715,3
2716,3
2757,4
2454,3
4786,4
2711,9
2449,9
2146,8
3183,4
2787,4
2484,3
2088,3
2525,4
89,3
4915,10
4991,5
2875,9
2479,9
2613,9
3254,5
253,3
2946,10
2247,9
2981,4
382,9
79,8
3110,10
849,10
109,8
546,9
1187,5
447,3
488,4
3140,10
4177,6
3653,6
1141,10
576,9
180,9
3729,1
1351,5
518,4
3945,6
4079,6
3683,6
3642,5
1567,10
4120,7
1305,10
606,9
4854,2
1381,5
723,5
2022,1
4808,7
4412,7
4109,6
4622,2
2110,6
1149,5
2448,1
4879,8
4314,7
4914,2
2653,2
2350,1
1954,1
4909,8
4606,7
1908,6
2345,7
2421,2
2159,2
381,1
2812,8
3284,3
2585,2
73,6
452,2
586,2
190,2
3238,8
3279,9
2976,8
2580,8
2539,7
2877,2
540,7
144,7
220,2
3268,8
3705,9
3309,9
3006,8
3047,9
3647,4
250,2
3473,9
4248,5
3549,4
641,8
775,8
338,7
